Timestamp,Price,Volume,Sell_Buy
2024-01-14 00:46:12+00:00,70.18,1763,BUY
2024-01-14 09:42:56+00:00,20.08,193,SELL
2024-01-14 19:26:09+01:00,66.55,299,SELL
2024-01-14 05:49:02+00:00,37.19,833,SELL
2024-01-14 15:17:06+00:00,72.7,521,Sell
2024-01-14 23:06:35+00:00,95.79,1631,sell
2024-01-14 04:36:29+01:00,54.29,170,SELL
2024-01-14 17:12:19+00:00,43.64,176,buy
2024-01-14 17:09:19+00:00,21.18,1000,buy
2024-01-14 05:47:08+01:00,72.54,1429,sell
2024-01-14 14:37:30+00:00,30.43,1631,SELL
2024-01-14 19:55:22+00:00,99.02,1248,Buy
2024-01-14 22:51:17+01:00,94.53,1613,SELL
2024-01-14 09:25:52+00:00,67.97,1080,Sell
2024-01-14 20:05:55+00:00,82.16,1562,Buy
2024-01-14 15:25:04+00:00,49.46,1700,BUY
2024-01-14 18:24:40+00:00,85.79,1802,sell
2024-01-14 09:50:49+00:00,64.66,122,buy
2024-01-14 22:11:05+01:00,92.86,999,buy
2024-01-14 03:22:00+00:00,73.55,916,SELL
2024-01-14 01:03:40+01:00,91.84,1794,sell
2024-01-14 10:49:29+01:00,22.79,492,sell
2024-01-14 09:38:22+00:00,31.14,1294,BUY
2024-01-14 00:56:41+01:00,96.15,1932,sell
2024-01-14 18:37:14+00:00,28.35,626,sell
2024-01-14 22:01:04+00:00,34.58,245,BUY
2024-01-14 14:34:47+01:00,49.2,689,BUY
2024-01-14 20:42:41+00:00,73.1,504,buy
2024-01-14 21:42:10+00:00,71.95,419,buy
2024-01-14 23:13:50+00:00,88.75,351,BUY
2024-01-14 18:30:33+00:00,45.64,480,sell
2024-01-14 23:58:15+01:00,62.44,1830,Sell
2024-01-14 17:32:05+00:00,98.91,1843,SELL
2024-01-14 17:09:32+00:00,22.32,808,buy
2024-01-14 20:02:21+01:00,98.32,1301,buy
2024-01-14 14:09:45+01:00,96.3,858,buy
2024-01-14 10:47:13+00:00,30.3,1646,Buy
2024-01-14 23:35:30+00:00,33.59,175,sell
2024-01-14 23:55:19+00:00,57.41,722,buy
2024-01-14 20:07:36+01:00,81.23,,buy
2024-01-14 03:16:06+00:00,97.58,1689,buy
2024-01-14 02:18:24+01:00,86.38,1558,SELL
2024-01-14 05:14:16+00:00,23.18,1450,BUY
2024-01-14 03:04:42+00:00,83.27,1711,BUY
2024-01-14 11:45:33+01:00,23.6,395,SELL
2024-01-14 09:58:45+00:00,68.15,1914,buy
2024-01-14 05:52:16+00:00,23.99,228,BUY
2024-01-14 05:20:35+00:00,48.6,975,Sell
2024-01-14 11:19:33+00:00,28.3,1863,Sell
2024-01-14 00:16:42+00:00,51,52,SELL
2024-01-14 15:51:13+01:00,69,1482,Sell
2024-01-14 03:33:18+00:00,73.95,1382,Sell
2024-01-14 04:56:21+01:00,53.86,170,Sell
2024-01-14 20:27:07+01:00,43.17,564,SELL
2024-01-14 04:24:42+00:00,65.83,871,buy
2024-01-14 02:59:58+01:00,87.67,417,buy
2024-01-14 20:32:21+00:00,71.31,907,Sell
2024-01-14 16:04:41+00:00,94.92,346,BUY
2024-01-14 18:46:04+01:00,25.98,1664,Sell
2024-01-14 03:12:37+01:00,54.88,1617,BUY
2024-01-14 09:09:42+00:00,69.63,1496,Buy
2024-01-14 00:08:54+00:00,24.35,155,sell
2024-01-14 13:07:58+00:00,67.7,1283,BUY
2024-01-14 02:12:49+00:00,36.86,708,Sell
2024-01-14 02:37:30+00:00,27.56,610,buy
2024-01-14 15:20:20+01:00,84.97,,Buy
2024-01-14 21:08:20+00:00,78.35,511,Buy
2024-01-14 20:00:04+00:00,76.32,1886,sell
2024-01-14 19:08:55+00:00,27.8,664,buy
2024-01-14 16:48:33+01:00,67.91,819,Buy
2024-01-14 19:33:45+00:00,49.0,309,SELL
2024-01-14 23:54:46+00:00,99.3,1115,BUY
2024-01-14 02:38:51+01:00,70.13,1485,Sell
2024-01-14 11:28:48+00:00,48.2,576,SELL
2024-01-14 01:09:58+00:00,36.33,1816,sell
2024-01-14 21:41:01+01:00,78.38,779,sell
2024-01-14 01:02:28+00:00,29.17,473,BUY
2024-01-14 05:42:38+00:00,76.93,176,BUY
2024-01-14 03:19:34+00:00,47.05,680,buy
2024-01-14 11:15:10+00:00,31.03,420,buy
2024-01-14 22:35:50+00:00,30.11,1322,SELL
2024-01-14 01:00:53+00:00,41.32,1973,sell
2024-01-14 08:23:40+00:00,92.79,1859,BUY
2024-01-14 06:18:00+00:00,87.01,486,BUY
2024-01-14 17:25:47+01:00,24.0,409,buy
2024-01-14 16:36:48+00:00,45.86,268,sell
2024-01-14 00:36:58+01:00,54.97,590,Buy
2024-01-14 06:47:15+00:00,98.34,1382,BUY
2024-01-14 16:22:01+00:00,36,1765,sell
2024-01-14 04:42:41+00:00,60.63,1711,BUY
2024-01-14 09:41:01+00:00,27.38,765,Buy
2024-01-14 05:26:30+00:00,23.95,1616,SELL
2024-01-14 17:15:53+01:00,85.52,1673,SELL
2024-01-14 00:23:45+00:00,66.56,1544,buy
2024-01-14 18:04:54+00:00,82.59,215,Sell
2024-01-14 19:08:01+00:00,73.55,396,Buy
2024-01-14 07:48:39+01:00,65.61,810,Buy
2024-01-14 06:27:42+00:00,24.17,220,Buy
2024-01-14 19:18:42+00:00,26.71,1192,SELL
2024-01-14 09:25:45+00:00,79.08,1451,sell
2024-01-14 01:06:54+01:00,97.78,1371,sell
2024-01-14 18:01:38+01:00,44.94,NaN,buy
2024-01-14 15:12:58+00:00,79.48,73,sell
2024-01-14 20:30:02+00:00,25.98,813,BUY
2024-01-14 01:20:44+00:00,76.47,1995,SELL
2024-01-14 04:32:16+00:00,93.22,900,BUY
2024-01-14 09:39:30+00:00,32.42,327,SELL
2024-01-14 18:38:03+00:00,81.04,1828,sell
2024-01-14 11:19:35+00:00,56.39,1955,sell
2024-01-14 09:14:47+00:00,24.46,1757,Buy
2024-01-14 22:29:34+00:00,56.36,1654,sell
2024-01-14 16:03:02+00:00,50.16,1339,Sell
2024-01-14 22:07:41+00:00,37,953,Sell
2024-01-14 18:03:00+00:00,75.39,447,SELL
2024-01-14 23:38:04+00:00,83.96,1775,buy
2024-01-14 03:37:35+01:00,65.58,861,Sell
2024-01-14 12:06:18+00:00,41.09,948,buy
2024-01-14 18:00:09+01:00,45.06,895,Sell
2024-01-14 22:37:22+00:00,39.64,517,SELL
2024-01-14 02:56:20+01:00,,1636,Sell
2024-01-14 09:40:05+01:00,90.5,1070,Sell
2024-01-14 13:14:57+01:00,22.1,1763,buy
2024-01-14 04:59:27+00:00,58.34,1697,BUY
2024-01-14 14:36:44+00:00,26.43,694,Sell
2024-01-14 21:28:13+01:00,71.96,255,buy
2024-01-14 09:24:33+01:00,89.44,785,Buy
2024-01-14 10:32:31+00:00,72.53,1188,SELL
2024-01-14 03:50:32+00:00,39.25,1055,sell
2024-01-14 01:44:34+00:00,46.03,1442,Sell
2024-01-14 11:26:48+01:00,31.61,1604,Buy
2024-01-14 15:35:54+00:00,69.24,373,sell
2024-01-14 23:14:14+00:00,46.07,1709,SELL
2024-01-14 01:18:17+01:00,87.95,351,BUY
2024-01-14 14:31:39+01:00,39.7,1686,Buy
2024-01-14 03:13:46+00:00,78.37,637,Sell
2024-01-14 01:50:30+00:00,87.48,776,buy
2024-01-14 10:08:08+00:00,27.53,1228,SELL
2024-01-14 07:12:13+00:00,22.53,263,Sell
2024-01-14 04:11:07+00:00,37.51,277,Buy
2024-01-14 18:23:57+00:00,25.2,1672,BUY
2024-01-14 03:00:51+01:00,66.82,1121,SELL
2024-01-14 04:30:28+00:00,32.31,1786,Sell
2024-01-14 12:17:44+01:00,92.24,1709,Buy
2024-01-14 04:32:17+00:00,74.84,533,buy
2024-01-14 03:33:45+00:00,97.55,1248,SELL
2024-01-14 00:42:17+00:00,50.23,855,Buy
2024-01-14 09:40:40+00:00,47.02,1374,sell
2024-01-14 10:30:34+00:00,40.93,1866,buy
2024-01-14 03:16:21+00:00,95.31,1804,sell
2024-01-14 22:10:00+00:00,31.99,1543,SELL
2024-01-14 12:27:05+00:00,49,694,Sell
2024-01-14 04:54:01+01:00,80.2,1332,buy
2024-01-14 10:36:05+00:00,65.73,,SELL
2024-01-14 22:16:39+00:00,63.87,1209,SELL
2024-01-14 14:03:12+00:00,34.95,1107,sell
2024-01-14 19:01:55+00:00,92.02,1447,sell
2024-01-14 17:48:28+00:00,60.26,536,SELL
2024-01-14 00:22:31+00:00,96.32,305,buy
2024-01-14 04:36:09+00:00,40.09,1601,sell
2024-01-14 23:33:20+00:00,48.42,366,sell
2024-01-14 12:50:04+01:00,36.74,352,buy
2024-01-14 06:12:03+00:00,97.9,1625,BUY
2024-01-14 01:11:39+00:00,NaN,310,Sell
2024-01-14 15:45:25+00:00,89.05,562,Buy
2024-01-14 23:32:51+00:00,97.09,1558,sell
2024-01-14 14:47:28+00:00,61.67,769,sell
2024-01-14 12:20:10+00:00,27.81,1837,Sell
2024-01-14 16:23:10+00:00,47.99,744,BUY
2024-01-14 01:45:12+00:00,91.18,1681,Buy
2024-01-14 15:57:27+00:00,53.99,338,sell
2024-01-14 12:36:42+00:00,36.81,1833,Buy
2024-01-14 01:06:26+00:00,25.33,930,Buy
2024-01-14 22:56:00+01:00,47.34,1823,Sell
2024-01-14 18:27:12+00:00,73.67,1156,Sell
2024-01-14 21:10:03+01:00,85,1893,sell
2024-01-14 23:32:48+01:00,24.45,1987,sell
2024-01-14 05:26:33+00:00,38.47,169,buy
2024-01-14 15:29:39+00:00,97.01,1149,SELL
2024-01-14 04:43:46+00:00,44.72,366,Sell
2024-01-14 13:48:04+00:00,66.4,1664,Sell
2024-01-14 15:32:41+01:00,89.19,836,Buy
2024-01-14 11:14:07+01:00,84.42,1832,Buy
2024-01-14 08:12:04+00:00,41.06,1244,Sell
2024-01-14 09:42:07+00:00,35.88,764,Buy
2024-01-14 01:42:49+00:00,75.27,289,SELL
2024-01-14 08:32:20+00:00,95.59,201,SELL
2024-01-14 22:44:01+00:00,52.98,343,SELL
2024-01-14 14:38:39+00:00,20.61,811,Buy
2024-01-14 23:03:27+01:00,94.01,871,Sell
2024-01-14 22:00:59+00:00,83.64,375,buy
2024-01-14 00:33:22+01:00,54.93,1995,Sell
2024-01-14 06:45:31+00:00,33.74,1339,buy
2024-01-14 16:05:54+00:00,62.95,752,Sell
2024-01-14 22:17:22+00:00,76.39,478,sell
2024-01-14 00:08:19+00:00,73.9,1014,buy
2024-01-14 06:56:43+01:00,90.44,1591,SELL
2024-01-14 07:57:47+00:00,35.68,542,Sell
2024-01-14 23:09:14+00:00,99.62,1885,BUY
2024-01-14 10:40:05+00:00,99.24,1490,Sell
2024-01-14 05:11:35+00:00,30.35,399,Buy
2024-01-14 08:56:16+00:00,50.01,1863,buy
2024-01-14 23:22:36+00:00,3298.79,1125,BUY
2024-01-14 00:28:27+00:00,55.45,1565,sell
2024-01-14 11:44:06+01:00,92.82,868,sell
2024-01-14 04:30:59+00:00,68.86,1939,Sell
2024-01-14 10:38:12+00:00,29.13,700,buy
2024-01-14 15:33:36+00:00,65.55,1558,SELL
2024-01-14 12:51:58+00:00,95.65,755,Buy
2024-01-14 12:20:18+01:00,94.64,596,sell
2024-01-14 09:20:13+00:00,,1059,buy
2024-01-14 04:25:15+00:00,53.43,1820,BUY
2024-01-14 04:34:30+01:00,95.0,1589,buy
2024-01-14 00:05:14+00:00,94.27,1553,Sell
2024-01-14 19:00:43+00:00,33.75,608,sell
2024-01-14 21:49:35+01:00,,1273,Sell
2024-01-14 06:10:48+00:00,72.58,838,Sell
2024-01-14 07:08:46+00:00,89.61,285,SELL
2024-01-14 06:23:25+00:00,92.36,201,sell
2024-01-14 14:00:12+01:00,61.21,308,SELL
2024-01-14 05:58:51+00:00,99.9,1426,buy
2024-01-14 03:34:28+00:00,32.41,1244,BUY
2024-01-14 10:02:01+00:00,49.07,1428,Sell
2024-01-14 03:55:50+00:00,47.68,1734,sell
2024-01-14 12:47:36+00:00,38.72,866,sell
2024-01-14 22:40:07+00:00,42.91,331,Buy
2024-01-14 14:01:56+00:00,93.88,1931,Sell
2024-01-14 17:25:40+00:00,20.44,706,BUY
2024-01-14 10:22:01+00:00,57.11,977,Sell
2024-01-14 20:38:56+00:00,61.38,994,Sell
2024-01-14 22:11:22+01:00,97.25,524,SELL
2024-01-14 13:17:58+00:00,21.69,1884,sell
2024-01-14 20:45:14+00:00,45.2,198,Sell
2024-01-14 22:35:18+00:00,57.31,142,sell
2024-01-14 11:11:37+00:00,60.47,464,Buy
2024-01-14 08:49:45+00:00,48.21,1181,BUY
2024-01-14 06:37:49+00:00,38.32,491,buy
2024-01-14 04:38:05+00:00,39.27,48688,Buy
2024-01-14 03:23:33+00:00,20.85,1466,SELL
2024-01-14 04:13:05+00:00,53.74,781,SELL
2024-01-14 04:11:57+00:00,75.16,577,BUY
2024-01-14 20:02:13+00:00,93.82,105,sell
2024-01-14 00:00:43+00:00,78.61,498,BUY
2024-01-14 07:10:36+00:00,22.56,365,SELL
2024-01-14 16:03:59+00:00,80.1,657,BUY
2024-01-14 11:02:02+00:00,72.8,1733,sell
2024-01-14 03:20:18+00:00,99.23,1692,buy
2024-01-14 23:07:20+00:00,58.03,1020,sell
2024-01-14 18:46:06+00:00,35.86,507,BUY
2024-01-14 22:37:06+00:00,52.92,1410,Sell
2024-01-14 08:02:50+00:00,25.27,1055,BUY
2024-01-14 04:52:05+00:00,26.43,540,Buy
2024-01-14 22:24:17+00:00,85.43,122,buy
2024-01-14 04:30:07+00:00,70.25,NaN,SELL
2024-01-14 00:29:31+00:00,48.41,637,SELL
2024-01-14 11:45:43+00:00,71.54,494,Buy
2024-01-14 03:41:21+01:00,41.08,1749,SELL
2024-01-14 20:52:10+00:00,64.99,721,SELL
2024-01-14 01:13:20+00:00,,209,SELL
2024-01-14 04:27:06+01:00,58.46,645,BUY
2024-01-14 20:42:46+00:00,60.17,1692,Buy
2024-01-14 20:31:01+01:00,83.04,1335,buy
2024-01-14 07:57:33+00:00,26.99,681,Sell
2024-01-14 13:21:35+00:00,70.51,1316,Buy
2024-01-14 21:22:36+00:00,24.09,1539,BUY
2024-01-14 01:43:17+01:00,71.84,203,BUY
2024-01-14 16:14:50+00:00,77.18,531,Sell
2024-01-14 05:16:00+00:00,23.99,541,buy
2024-01-14 15:55:59+00:00,44.22,1678,Sell
2024-01-14 06:40:15+01:00,78.73,586,SELL
2024-01-14 22:03:33+00:00,20.94,320,BUY
2024-01-14 13:00:49+00:00,55.58,1306,sell
2024-01-14 03:33:10+00:00,68.8,1903,BUY
2024-01-14 05:59:08+01:00,25.82,1587,Sell
2024-01-14 15:34:32+00:00,69.53,1703,BUY
2024-01-14 00:17:55+00:00,23.49,NaN,BUY
2024-01-14 19:13:22+00:00,84.12,344,Buy
2024-01-14 15:35:46+00:00,89.1,1740,Sell
2024-01-14 13:09:22+00:00,51.15,1503,Sell
2024-01-14 07:18:48+01:00,22.78,1447,BUY
2024-01-14 21:17:34+01:00,50.71,1834,sell
2024-01-14 04:36:58+00:00,80.03,1008,BUY
2024-01-14 05:48:11+00:00,99.7,582,sell
2024-01-14 15:17:33+00:00,69.55,1208,Sell
2024-01-14 05:55:52+00:00,20.23,649,Sell
2024-01-14 16:04:48+01:00,45.47,393,SELL
2024-01-14 16:05:31+00:00,29.4,1174,SELL
2024-01-14 18:07:13+00:00,,1518,Buy
2024-01-14 04:14:21+00:00,97.66,1234,Sell
2024-01-14 16:10:32+00:00,39.66,1638,SELL
2024-01-14 05:55:37+00:00,63.52,1009,buy
2024-01-14 04:51:05+00:00,38.55,510,sell
2024-01-14 07:53:29+01:00,31.71,723,BUY
2024-01-14 06:53:28+01:00,80.87,440,Buy
2024-01-14 05:54:10+01:00,77.21,157,BUY
2024-01-14 15:47:43+00:00,55.02,1563,sell
2024-01-14 02:18:43+00:00,21.61,1214,SELL
2024-01-14 15:59:31+00:00,29.87,1351,Buy
2024-01-14 09:06:49+00:00,74.85,1368,BUY
2024-01-14 13:52:31+00:00,90.64,184,buy
2024-01-14 01:46:34+00:00,33.0,1017,Buy
2024-01-14 08:15:42+00:00,33.63,873,BUY
2024-01-14 03:41:07+00:00,27.62,1607,Buy
2024-01-14 03:59:59+00:00,30.47,1221,BUY
2024-01-14 03:28:37+00:00,20.07,101,Buy
2024-01-14 08:07:20+00:00,NaN,119,sell
2024-01-14 22:07:13+00:00,78.48,1369,Buy
2024-01-14 18:16:17+01:00,38.12,1348,sell
2024-01-14 18:12:48+00:00,49.38,1323,sell
2024-01-14 15:24:48+00:00,55.65,146,buy
2024-01-14 01:30:29+01:00,91.89,368,BUY
2024-01-14 09:26:44+00:00,65.54,1342,BUY
2024-01-14 04:04:50+00:00,63.79,1548,Buy
2024-01-14 22:44:50+00:00,54.04,1245,Buy
2024-01-14 17:53:36+00:00,95.96,1540,Sell
2024-01-14 14:47:27+00:00,63.45,161,sell
2024-01-14 23:03:21+01:00,96.91,530,Buy
2024-01-14 02:13:18+00:00,35,1430,Sell
2024-01-14 09:29:23+00:00,30.56,631,sell
2024-01-14 21:59:49+00:00,67.35,1604,BUY
2024-01-14 06:36:07+00:00,64.62,1821,buy
2024-01-14 22:07:03+00:00,68.9,658,SELL
2024-01-14 11:23:05+00:00,44.59,1697,BUY
2024-01-14 18:40:24+00:00,38.64,541,sell
2024-01-14 01:57:48+00:00,50.26,160,BUY
2024-01-14 05:22:43+01:00,65.93,1617,sell
2024-01-14 18:04:23+00:00,49.71,739,Sell
2024-01-14 03:43:22+00:00,57.03,42146,sell
2024-01-14 23:47:11+01:00,74.46,1785,SELL
2024-01-14 04:08:24+00:00,87.83,1113,sell
2024-01-14 11:40:12+00:00,30.72,1339,SELL
2024-01-14 21:37:42+00:00,90.64,1303,Sell
2024-01-14 07:15:04+00:00,,822,Buy
2024-01-14 07:06:33+00:00,99.87,913,sell
2024-01-14 16:45:58+01:00,92.13,411,sell
2024-01-14 00:01:03+00:00,76.61,1591,BUY
2024-01-14 23:37:20+00:00,54.42,1626,Buy
2024-01-14 23:59:54+00:00,62.76,1105,buy
2024-01-14 07:19:01+01:00,97.41,1117,Buy
2024-01-14 06:40:18+00:00,62.7,1592,Buy
2024-01-14 14:27:20+00:00,45.41,1729,Sell
2024-01-14 11:44:04+00:00,20.49,212,SELL
2024-01-14 04:40:54+00:00,95.83,1548,sell
2024-01-14 06:00:28+01:00,32.13,306,Buy
2024-01-14 10:05:07+01:00,38.72,893,Buy
2024-01-14 23:06:31+00:00,88.17,371,SELL
2024-01-14 19:08:44+00:00,74.79,1208,SELL
2024-01-14 11:25:21+01:00,84.68,1348,Sell
2024-01-14 19:43:26+00:00,79.46,160,buy
2024-01-14 02:19:48+00:00,89.17,1899,sell
2024-01-14 02:38:05+00:00,60.45,1713,BUY
2024-01-14 11:06:22+00:00,3578.07,1433,Sell
2024-01-14 04:57:19+00:00,54.82,1825,Buy
2024-01-14 17:58:21+01:00,79.85,426,BUY
2024-01-14 01:02:28+00:00,99.27,916,sell
2024-01-14 13:32:49+00:00,35.23,506,BUY
2024-01-14 22:13:40+01:00,20.31,953,BUY
2024-01-14 10:33:46+00:00,87.52,1697,Sell
2024-01-14 14:29:50+00:00,85.13,1752,buy
2024-01-14 12:23:33+01:00,1239.73,1214,Buy
2024-01-14 21:58:03+00:00,28.24,1909,BUY
2024-01-14 09:01:43+00:00,88.53,1531,sell
2024-01-14 18:04:06+00:00,57.23,1976,SELL
2024-01-14 17:06:39+00:00,24.58,1205,Sell
2024-01-14 09:11:32+00:00,93.41,1034,Buy
2024-01-14 12:42:28+00:00,54.86,1248,BUY
2024-01-14 20:56:00+01:00,22.78,1115,buy
2024-01-14 03:23:38+00:00,67.8,943,Buy
2024-01-14 05:01:35+01:00,25.82,746,Buy
2024-01-14 12:33:08+00:00,62.23,1859,BUY
2024-01-14 06:30:33+00:00,95.18,1676,SELL
2024-01-14 07:45:00+00:00,41.13,1059,Buy
2024-01-14 16:10:26+00:00,99.84,1603,sell
2024-01-14 14:44:12+00:00,96.59,,sell
2024-01-14 22:19:39+00:00,91.11,585,Sell
2024-01-14 22:28:29+00:00,46.44,1582,Buy
2024-01-14 12:19:15+00:00,61.32,1710,buy
2024-01-14 06:43:09+00:00,91.29,1526,Sell
2024-01-14 22:52:39+01:00,64.27,1471,sell
2024-01-14 18:51:44+00:00,65.24,1801,SELL
2024-01-14 04:38:18+00:00,30.79,268,SELL
2024-01-14 03:18:45+00:00,79.44,611,buy
2024-01-14 08:03:24+00:00,99.83,72,Buy
2024-01-14 02:12:07+01:00,40.79,446,BUY
2024-01-14 09:42:56+01:00,68.93,1707,Buy
2024-01-14 06:44:12+01:00,52.64,626,buy
2024-01-14 06:32:54+00:00,63.8,1928,sell
2024-01-14 07:08:38+01:00,58.81,393,sell
2024-01-14 16:11:33+01:00,85.02,446,buy
2024-01-14 17:23:04+00:00,41.47,1642,sell
2024-01-14 16:29:13+00:00,2379.27,1708,Sell
2024-01-14 05:13:40+00:00,61.94,1736,BUY
2024-01-14 15:18:11+00:00,36.66,821,buy
2024-01-14 19:09:04+01:00,29.69,880,Buy
2024-01-14 13:55:03+00:00,24,1200,buy
2024-01-14 05:34:40+00:00,68.5,555,SELL
2024-01-14 09:41:53+00:00,42.16,912,Buy
2024-01-14 23:42:05+00:00,65.61,500,BUY
2024-01-14 04:35:57+01:00,70.12,679,BUY
2024-01-14 09:29:59+00:00,25.8,1248,buy
2024-01-14 22:54:51+00:00,79.79,619,Sell
2024-01-14 16:38:30+00:00,89.19,1283,BUY
2024-01-14 05:05:49+00:00,56.77,953,Sell
2024-01-14 21:45:40+00:00,28.17,826,Buy
2024-01-14 10:50:48+00:00,66.51,1034,buy
2024-01-14 18:31:31+00:00,57.53,1813,Buy
2024-01-14 04:33:12+00:00,80.08,468,sell
2024-01-14 12:29:51+00:00,82.95,793,Sell
2024-01-14 08:58:51+00:00,96.42,566,Sell
2024-01-14 03:09:05+00:00,45.08,582,SELL
2024-01-14 08:19:15+00:00,77.85,NaN,BUY
2024-01-14 21:05:34+00:00,98.55,234,SELL
2024-01-14 08:40:33+01:00,39.42,592,Sell
2024-01-14 12:56:23+00:00,20.75,557,BUY
2024-01-14 06:55:40+00:00,67.07,1439,sell
2024-01-14 18:54:05+01:00,56.66,1588,BUY
2024-01-14 09:06:11+00:00,51.36,769,sell
2024-01-14 04:07:04+01:00,99.13,1587,BUY
2024-01-14 12:04:13+00:00,84.17,1484,SELL
2024-01-14 19:06:46+00:00,92.93,1907,Sell
2024-01-14 21:30:10+00:00,52.99,113,sell
2024-01-14 18:08:49+01:00,85.87,1542,buy
2024-01-14 03:57:42+00:00,68.17,1411,sell
2024-01-14 04:19:10+01:00,1425.45,545,Sell
2024-01-14 23:17:39+00:00,23.31,1773,sell
2024-01-14 08:44:15+00:00,27.37,387,BUY
2024-01-14 04:47:10+01:00,66.41,1795,sell
2024-01-14 09:10:57+00:00,82.81,666,Sell
2024-01-14 15:19:55+00:00,99.52,1265,buy
2024-01-14 07:04:42+00:00,57.25,309,BUY
2024-01-14 18:59:02+00:00,85.77,1461,BUY
2024-01-14 18:02:51+00:00,33.51,1695,buy
2024-01-14 09:02:15+01:00,68.51,1245,SELL
2024-01-14 22:36:08+00:00,38.4,1334,Sell
2024-01-14 09:53:17+00:00,69.36,666,Buy
2024-01-14 01:45:23+00:00,95.84,662,buy
2024-01-14 06:55:43+00:00,28.66,926,Sell
2024-01-14 04:18:05+01:00,34.4,13916,BUY
2024-01-14 21:34:09+00:00,84.96,1157,SELL
2024-01-14 21:30:54+01:00,57.81,1718,Sell
2024-01-14 16:58:35+01:00,56.06,,Buy
2024-01-14 10:10:52+00:00,93.8,622,Buy
2024-01-14 12:47:01+00:00,81.88,542,SELL
2024-01-14 07:03:03+00:00,97.25,1611,Buy
2024-01-14 17:52:55+00:00,66.2,933,BUY
2024-01-14 14:25:24+00:00,93.47,594,SELL
2024-01-14 14:45:15+00:00,48.02,774,buy
2024-01-14 13:54:21+00:00,98.44,1346,buy
2024-01-14 10:38:18+00:00,85.35,150,buy
2024-01-14 06:08:47+01:00,94.38,1897,BUY
2024-01-14 11:08:43+01:00,42.53,1804,Sell
2024-01-14 18:18:43+00:00,,902,Buy
2024-01-14 03:19:02+00:00,60.89,413,BUY
2024-01-14 05:02:50+00:00,46.35,1556,SELL
2024-01-14 05:08:15+00:00,84.75,1751,buy
2024-01-14 13:01:12+00:00,94.76,1223,SELL
2024-01-14 14:40:44+00:00,86.87,1834,SELL
2024-01-14 11:02:50+00:00,3623.14,273,sell
2024-01-14 22:50:07+00:00,52.36,578,Sell
2024-01-14 12:00:06+00:00,87.78,1386,BUY
2024-01-14 09:45:57+00:00,37.33,1834,Sell
2024-01-14 22:08:10+00:00,31.36,1123,Buy
2024-01-14 23:20:27+00:00,86.18,161,Buy
2024-01-14 21:37:46+00:00,27.73,1932,BUY
2024-01-14 06:21:20+01:00,67.98,839,SELL
2024-01-14 14:23:50+00:00,24,1433,buy
2024-01-14 18:14:34+00:00,40.48,1125,buy
2024-01-14 07:34:29+01:00,36,104,BUY
2024-01-14 23:51:29+00:00,70.41,942,SELL
2024-01-14 00:07:03+00:00,62.64,787,SELL
2024-01-14 02:51:49+00:00,60.36,1991,Buy
2024-01-14 15:18:11+00:00,68.26,1672,sell
2024-01-14 20:33:30+01:00,64.45,178,Sell
2024-01-14 08:00:51+01:00,36.9,1238,Sell
2024-01-14 22:25:40+00:00,33.07,1856,Buy
2024-01-14 04:30:22+01:00,72.4,674,BUY
2024-01-14 23:57:50+01:00,57.03,145,Buy
2024-01-14 12:03:09+00:00,23.05,1052,BUY
2024-01-14 08:38:58+00:00,72.71,1252,SELL
2024-01-14 00:25:19+01:00,NaN,278,Buy
2024-01-14 13:53:29+00:00,23.94,138,SELL
2024-01-14 09:19:48+00:00,33.42,1147,Buy
2024-01-14 10:42:26+00:00,32.0,1128,buy
2024-01-14 04:17:02+01:00,80.21,306,sell
2024-01-14 17:47:51+00:00,34.43,185,sell
2024-01-14 10:54:34+01:00,56.12,898,SELL
2024-01-14 11:24:18+00:00,62.7,700,Sell
2024-01-14 04:00:34+00:00,62.72,420,Sell
2024-01-14 17:12:37+01:00,96.29,,SELL
2024-01-14 01:26:57+00:00,74.42,40116,SELL
2024-01-14 23:18:37+00:00,29.73,1593,buy
2024-01-14 23:13:41+00:00,63.27,430,Sell
2024-01-14 16:47:42+00:00,20.29,418,BUY
2024-01-14 13:52:59+00:00,26.78,1204,SELL
2024-01-14 17:56:22+00:00,38.41,91,BUY
2024-01-14 09:11:41+00:00,25.8,321,BUY
2024-01-14 07:58:10+00:00,48.96,130,SELL
2024-01-14 07:23:04+00:00,56.61,477,SELL
2024-01-14 04:44:43+00:00,1393.96,1064,SELL
2024-01-14 07:14:46+00:00,3264.94,1363,BUY
2024-01-14 03:49:38+00:00,46.26,1982,Sell
2024-01-14 18:56:49+00:00,66.3,219,buy
2024-01-14 16:36:36+00:00,48.28,231,Sell
2024-01-14 05:23:30+00:00,72.98,80,sell
2024-01-14 09:26:48+00:00,29.95,1437,Buy
2024-01-14 08:35:23+01:00,35.08,701,SELL
2024-01-14 16:52:41+01:00,59.75,1432,Buy
2024-01-14 11:21:50+00:00,91.65,605,buy
2024-01-14 22:43:08+00:00,NaN,510,BUY
2024-01-14 09:23:41+00:00,56.3,81,buy
2024-01-14 08:14:42+00:00,37.41,1708,sell
2024-01-14 00:43:47+00:00,59.63,1473,Sell
2024-01-14 09:53:50+01:00,82.03,576,Sell
2024-01-14 20:39:05+00:00,60.23,1964,sell
2024-01-14 09:43:54+00:00,25.36,965,Sell
2024-01-14 10:24:50+00:00,23.89,394,SELL
